path,true_label,true_class,predicted_label,predicted_class,tumor_probability,prediction_confidence,error_type
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4531.jpg,0,Normal,0,Normal,1.955094739969354e-05,0.9999804490526003,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3467.jpg,1,Tumor,1,Tumor,0.9999607801437378,0.9999607801437378,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_0723.jpg,1,Tumor,1,Tumor,0.9999430179595947,0.9999430179595947,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1558.jpg,0,Normal,0,Normal,0.00023508828599005938,0.9997649117140099,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_2062.jpg,1,Tumor,1,Tumor,0.9998373985290527,0.9998373985290527,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_3672.jpg,0,Normal,0,Normal,0.38766345381736755,0.6123365461826324,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_0801.jpg,1,Tumor,1,Tumor,0.9998348951339722,0.9998348951339722,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_0623.jpg,1,Tumor,1,Tumor,0.9997428059577942,0.9997428059577942,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_2119.jpg,1,Tumor,1,Tumor,0.9998538494110107,0.9998538494110107,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1181.jpg,1,Tumor,1,Tumor,0.9998238682746887,0.9998238682746887,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2682.jpg,0,Normal,0,Normal,0.0001723702735034749,0.9998276297264965,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0412.jpg,0,Normal,0,Normal,0.000331356015522033,0.999668643984478,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1738.jpg,0,Normal,0,Normal,0.0002223962073912844,0.9997776037926087,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4155.jpg,0,Normal,0,Normal,0.0001157777223852463,0.9998842222776148,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_2086.jpg,1,Tumor,1,Tumor,0.9853900671005249,0.9853900671005249,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2172.jpg,0,Normal,0,Normal,0.0637267455458641,0.9362732544541359,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_3590.jpg,0,Normal,0,Normal,0.00035706115886569023,0.9996429388411343,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4141.jpg,0,Normal,0,Normal,5.6578264775453135e-05,0.9999434217352245,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3988.jpg,1,Tumor,1,Tumor,0.9999682903289795,0.9999682903289795,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0849.jpg,0,Normal,0,Normal,0.0022305790334939957,0.997769420966506,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4754.jpg,0,Normal,0,Normal,0.0005665578064508736,0.9994334421935491,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_0890.jpg,1,Tumor,1,Tumor,0.9655782580375671,0.9655782580375671,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0553.jpg,0,Normal,0,Normal,0.00015017511032056063,0.9998498248896794,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0838.jpg,0,Normal,0,Normal,0.001736634992994368,0.9982633650070056,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_3809.jpg,0,Normal,0,Normal,7.716980326222256e-05,0.9999228301967378,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_0789.jpg,1,Tumor,1,Tumor,0.9996205568313599,0.9996205568313599,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_3853.jpg,0,Normal,0,Normal,1.2162492566858418e-05,0.9999878375074331,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_2017.jpg,1,Tumor,1,Tumor,0.9982244372367859,0.9982244372367859,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_2497.jpg,1,Tumor,1,Tumor,0.9975472092628479,0.9975472092628479,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3848.jpg,1,Tumor,1,Tumor,0.9999133348464966,0.9999133348464966,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4407.jpg,1,Tumor,1,Tumor,0.9939196109771729,0.9939196109771729,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4246.jpg,1,Tumor,1,Tumor,0.9989551305770874,0.9989551305770874,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2341.jpg,0,Normal,0,Normal,0.0003442665038164705,0.9996557334961835,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4449.jpg,1,Tumor,1,Tumor,0.993169903755188,0.993169903755188,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1195.jpg,1,Tumor,1,Tumor,0.9999866485595703,0.9999866485595703,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1319.jpg,1,Tumor,1,Tumor,0.9998842477798462,0.9998842477798462,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1747.jpg,1,Tumor,1,Tumor,0.9999228715896606,0.9999228715896606,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0563.jpg,0,Normal,0,Normal,0.00015547452494502068,0.999844525475055,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4630.jpg,1,Tumor,1,Tumor,0.9999791383743286,0.9999791383743286,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_3552.jpg,0,Normal,0,Normal,0.004448780789971352,0.9955512192100286,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_3731.jpg,0,Normal,0,Normal,8.256774890469387e-05,0.9999174322510953,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4978.jpg,1,Tumor,1,Tumor,0.9999504089355469,0.9999504089355469,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3800.jpg,1,Tumor,1,Tumor,0.9980813264846802,0.9980813264846802,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1960.jpg,1,Tumor,1,Tumor,0.9999985694885254,0.9999985694885254,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_0332.jpg,1,Tumor,1,Tumor,0.9999966621398926,0.9999966621398926,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1993.jpg,1,Tumor,1,Tumor,0.9855076670646667,0.9855076670646667,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2220.jpg,0,Normal,0,Normal,0.00024614951689727604,0.9997538504831027,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2309.jpg,0,Normal,0,Normal,0.0021997832227498293,0.9978002167772502,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0713.jpg,0,Normal,0,Normal,0.009989650920033455,0.9900103490799665,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_0136.jpg,1,Tumor,1,Tumor,0.998262345790863,0.998262345790863,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0803.jpg,0,Normal,0,Normal,0.0010231701890006661,0.9989768298109993,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1167.jpg,1,Tumor,1,Tumor,0.9670262932777405,0.9670262932777405,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1998.jpg,1,Tumor,1,Tumor,0.9999452829360962,0.9999452829360962,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_2587.jpg,1,Tumor,1,Tumor,0.9999698400497437,0.9999698400497437,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2713.jpg,0,Normal,0,Normal,0.0003102405753452331,0.9996897594246548,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_2968.jpg,1,Tumor,1,Tumor,0.9999732971191406,0.9999732971191406,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_3199.jpg,0,Normal,0,Normal,0.001329708145931363,0.9986702918540686,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_3755.jpg,0,Normal,0,Normal,0.0003498183796182275,0.9996501816203818,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1905.jpg,1,Tumor,1,Tumor,0.9999969005584717,0.9999969005584717,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4949.jpg,1,Tumor,1,Tumor,0.9995773434638977,0.9995773434638977,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2017.jpg,0,Normal,0,Normal,0.006791504565626383,0.9932084954343736,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4354.jpg,1,Tumor,1,Tumor,0.9999966621398926,0.9999966621398926,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1139.jpg,1,Tumor,1,Tumor,0.9999209642410278,0.9999209642410278,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_3573.jpg,0,Normal,0,Normal,0.004170105792582035,0.995829894207418,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3350.jpg,1,Tumor,1,Tumor,0.999896764755249,0.999896764755249,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4376.jpg,0,Normal,0,Normal,1.8463075321051292e-05,0.999981536924679,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0497.jpg,0,Normal,0,Normal,0.00018663301307242364,0.9998133669869276,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_2891.jpg,1,Tumor,1,Tumor,0.9976471066474915,0.9976471066474915,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3828.jpg,1,Tumor,1,Tumor,0.9992305040359497,0.9992305040359497,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3779.jpg,1,Tumor,1,Tumor,0.9986372590065002,0.9986372590065002,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_2417.jpg,1,Tumor,1,Tumor,0.9999923706054688,0.9999923706054688,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2678.jpg,0,Normal,0,Normal,0.0002716977905947715,0.9997283022094052,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2124.jpg,0,Normal,0,Normal,0.000446289632236585,0.9995537103677634,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_2261.jpg,1,Tumor,1,Tumor,0.998611330986023,0.998611330986023,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3909.jpg,1,Tumor,1,Tumor,0.9983123540878296,0.9983123540878296,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4232.jpg,1,Tumor,1,Tumor,0.9995759129524231,0.9995759129524231,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4572.jpg,1,Tumor,1,Tumor,0.999920129776001,0.999920129776001,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_0747.jpg,1,Tumor,1,Tumor,0.9982951283454895,0.9982951283454895,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4148.jpg,1,Tumor,1,Tumor,0.9996278285980225,0.9996278285980225,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4721.jpg,0,Normal,0,Normal,0.00019796173728536814,0.9998020382627146,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4233.jpg,0,Normal,0,Normal,3.583061243261909e-06,0.9999964169387567,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0945.jpg,0,Normal,1,Tumor,0.632801353931427,0.632801353931427,false_positive
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4875.jpg,0,Normal,0,Normal,0.000270334305241704,0.9997296656947583,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4893.jpg,1,Tumor,1,Tumor,0.9999110698699951,0.9999110698699951,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2335.jpg,0,Normal,0,Normal,6.963357736822218e-05,0.9999303664226318,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3807.jpg,1,Tumor,1,Tumor,0.999988317489624,0.999988317489624,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3693.jpg,1,Tumor,1,Tumor,0.9993661046028137,0.9993661046028137,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4382.jpg,1,Tumor,1,Tumor,0.9995657801628113,0.9995657801628113,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4463.jpg,1,Tumor,1,Tumor,0.9999681711196899,0.9999681711196899,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3486.jpg,1,Tumor,1,Tumor,0.9992659687995911,0.9992659687995911,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4236.jpg,1,Tumor,1,Tumor,0.9984790682792664,0.9984790682792664,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2146.jpg,0,Normal,0,Normal,0.0006874160608276725,0.9993125839391723,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2543.jpg,0,Normal,0,Normal,0.012380565516650677,0.9876194344833493,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4022.jpg,0,Normal,0,Normal,0.00031185674015432596,0.9996881432598457,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0914.jpg,0,Normal,0,Normal,0.0020107345189899206,0.9979892654810101,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4747.jpg,0,Normal,0,Normal,0.0009485905757173896,0.9990514094242826,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1490.jpg,0,Normal,0,Normal,1.557036375743337e-05,0.9999844296362426,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_0092.jpg,1,Tumor,1,Tumor,0.9998524188995361,0.9998524188995361,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_2387.jpg,1,Tumor,1,Tumor,0.9999866485595703,0.9999866485595703,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2770.jpg,0,Normal,0,Normal,0.0242691058665514,0.9757308941334486,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_0523.jpg,1,Tumor,1,Tumor,0.9993096590042114,0.9993096590042114,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4000.jpg,0,Normal,0,Normal,0.001216121600009501,0.9987838783999905,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0362.jpg,0,Normal,0,Normal,0.00029654119862243533,0.9997034588013776,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1883.jpg,1,Tumor,1,Tumor,0.9987492561340332,0.9987492561340332,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2466.jpg,0,Normal,0,Normal,0.004190994426608086,0.9958090055733919,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1756.jpg,0,Normal,0,Normal,0.00061316933715716,0.9993868306628428,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3769.jpg,1,Tumor,1,Tumor,0.9987825751304626,0.9987825751304626,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2006.jpg,0,Normal,0,Normal,0.0029432938899844885,0.9970567061100155,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_0820.jpg,1,Tumor,1,Tumor,0.9999977350234985,0.9999977350234985,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1615.jpg,0,Normal,0,Normal,4.5902011152065825e-06,0.9999954097988848,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1532.jpg,1,Tumor,1,Tumor,0.9999933242797852,0.9999933242797852,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_0656.jpg,1,Tumor,1,Tumor,0.9999994039535522,0.9999994039535522,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1363.jpg,1,Tumor,1,Tumor,0.9992239475250244,0.9992239475250244,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3282.jpg,1,Tumor,1,Tumor,0.9999622106552124,0.9999622106552124,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4277.jpg,1,Tumor,1,Tumor,0.9997023940086365,0.9997023940086365,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_2847.jpg,1,Tumor,1,Tumor,0.977790355682373,0.977790355682373,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_0097.jpg,1,Tumor,1,Tumor,0.9998544454574585,0.9998544454574585,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1793.jpg,0,Normal,0,Normal,0.0019777403213083744,0.9980222596786916,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4641.jpg,1,Tumor,1,Tumor,0.9993042945861816,0.9993042945861816,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3072.jpg,1,Tumor,1,Tumor,0.9999850988388062,0.9999850988388062,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4653.jpg,1,Tumor,1,Tumor,0.9998985528945923,0.9998985528945923,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_3894.jpg,0,Normal,0,Normal,0.20498979091644287,0.7950102090835571,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0459.jpg,0,Normal,0,Normal,0.004394726827740669,0.9956052731722593,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2941.jpg,0,Normal,0,Normal,4.483866723603569e-05,0.999955161332764,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1558.jpg,1,Tumor,1,Tumor,0.9899337887763977,0.9899337887763977,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1333.jpg,0,Normal,0,Normal,4.13964062317973e-06,0.9999958603593768,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4827.jpg,1,Tumor,1,Tumor,0.9991769194602966,0.9991769194602966,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1499.jpg,1,Tumor,1,Tumor,0.9975360631942749,0.9975360631942749,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3509.jpg,1,Tumor,1,Tumor,0.9999892711639404,0.9999892711639404,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_0139.jpg,1,Tumor,1,Tumor,0.9935550093650818,0.9935550093650818,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3033.jpg,1,Tumor,1,Tumor,0.9998364448547363,0.9998364448547363,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2591.jpg,0,Normal,0,Normal,0.0003453973913565278,0.9996546026086435,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3864.jpg,1,Tumor,1,Tumor,0.9999396800994873,0.9999396800994873,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4878.jpg,0,Normal,0,Normal,0.00032364128855988383,0.9996763587114401,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_0601.jpg,1,Tumor,1,Tumor,0.9936029314994812,0.9936029314994812,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_0253.jpg,1,Tumor,1,Tumor,0.9984887838363647,0.9984887838363647,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4124.jpg,1,Tumor,1,Tumor,0.9999665021896362,0.9999665021896362,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_0852.jpg,1,Tumor,1,Tumor,0.9999915361404419,0.9999915361404419,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0101.jpg,0,Normal,0,Normal,0.00019246812735218555,0.9998075318726478,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_2442.jpg,1,Tumor,1,Tumor,0.9999731779098511,0.9999731779098511,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3038.jpg,1,Tumor,1,Tumor,0.9653406143188477,0.9653406143188477,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1253.jpg,0,Normal,0,Normal,2.98301711154636e-06,0.9999970169828885,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_3620.jpg,0,Normal,0,Normal,0.00030547648202627897,0.9996945235179737,correct
